,Release Year,Title,Origin,categories,attributes,all keywords,Genres,IMDb_Rating,Keywords,Cast
10716,1990,Postcards from the Edge,American,"['New', ' Wine', ' Smoothies', ' Country', ' Room', ' Raw', ' Pita']",[],"['New', ' Wine', ' Smoothies', ' Country', ' Room', ' Raw', ' Pita']",,,,
10717,1990,Predator 2,American,"['New', ' Tea', ' Pan', ' Room', ' Colombian', ' Special']",[],"['New', ' Tea', ' Pan', ' Room', ' Colombian', ' Special']","['Action', 'Horror', 'Sci-Fi']",6.2,"['alien', 'drug lord', 'gang', 'hunter', 'predator']",
10718,1990,Presumed Innocent,American,"['New', ' Beer', ' Small', ' Bar', ' bar', ' Pan', ' Adult']",['romantic'],"['New', ' Beer', ' Small', ' Bar', ' bar', ' Pan', ' Adult', ' romantic']",,,,
10719,1990,Pretty Woman,American,"['New', ' Tea', ' Street', ' Personal', ' Hotel', ' Pan', ' Custom', ' Room', ' Day']",['romantic'],"['New', ' Tea', ' Street', ' Personal', ' Hotel', ' Pan', ' Custom', ' Room', ' Day', ' romantic']","['Comedy', 'Romance']",6.9,"['businessman', 'falling in love with a prostitute', 'hotel', 'prostitute', 'rich man poor woman']",
10720,1990,Problem Child,American,"['New', ' Fish', ' Tea', ' Japanese', ' Pan', ' Latin', ' Social', ' Room', ' Kids', ' Day', ' Adult', ' Ethical', ' Store', ' Olive', ' Family']",[],"['New', ' Fish', ' Tea', ' Japanese', ' Pan', ' Latin', ' Social', ' Room', ' Kids', ' Day', ' Adult', ' Ethical', ' Store', ' Olive', ' Family']",,,,
10721,1990,Prom Night III: The Last Kiss,American,"['American', ' New', ' Tea', ' Street', ' Day']",[],"['American', ' New', ' Tea', ' Street', ' Day']",,,,
10722,1990,Psycho IV: The Beginning,American,"['New', ' Tea', ' Personal', ' Local', ' Bar', ' bar', ' Day', ' Knife', ' Guest']",[],"['New', ' Tea', ' Personal', ' Local', ' Bar', ' bar', ' Day', ' Knife', ' Guest']",,,,
10723,1990,Pump Up the Volume,American,"['American', ' Tea', ' Music', ' Country', ' Garden', ' Day', ' Musicians']",[],"['American', ' Tea', ' Music', ' Country', ' Garden', ' Day', ' Musicians']",,,,
10724,1990,Q&A,American,"['Street', ' Small', ' Bar', ' bar', ' Puerto Rican']",[],"['Street', ' Small', ' Bar', ' bar', ' Puerto Rican']",,,,
10725,1990,Quick Change,American,"['New', ' Country']",[],"['New', ' Country']",,,,
10726,1990,Quigley Down Under,American,"['Food', ' American', ' New', ' Local', ' German', ' Style', ' Raw', ' Water', ' Special']",[],"['Food', ' American', ' New', ' Local', ' German', ' Style', ' Raw', ' Water', ' Special']","['Action', 'Adventure', 'Drama', 'Romance', 'Western']",6.8,"['aborigine', 'australian', 'australian aborigine', 'australian outback', 'rancher']",
10727,1990,Ralph S. Mouse,American,"['New', ' Tea', ' Hotel', ' Room', ' Day', ' Family']",[],"['New', ' Tea', ' Hotel', ' Room', ' Day', ' Family']",,,,
10728,1990,The Reflecting Skin,American,"['American', ' Tea', ' Small', ' Local', ' Bar', ' bar', ' Room', ' Day', ' Water', ' Family']",[],"['American', ' Tea', ' Small', ' Local', ' Bar', ' bar', ' Room', ' Day', ' Water', ' Family']",,,,
10729,1990,Repossessed,American,"['Tea', ' Bar', ' Soul', ' bar', ' Pan', ' Store', ' Pita']",[],"['Tea', ' Bar', ' Soul', ' bar', ' Pan', ' Store', ' Pita']",,,,
10730,1990,The Rescuers Down Under,American,"['New', ' Tea', ' Local', ' Australian', ' Water', ' Pita']",[],"['New', ' Tea', ' Local', ' Australian', ' Water', ' Pita']",,,,
10731,1990,Revenge,American,"['New', ' Mexican', ' Bar', ' bar', ' Health', ' Pan', ' Custom', ' Dinner', ' Room', ' Day', ' Oil', ' Knife', ' Guest']",[],"['New', ' Mexican', ' Bar', ' bar', ' Health', ' Pan', ' Custom', ' Dinner', ' Room', ' Day', ' Oil', ' Knife', ' Guest']",,,,
10732,1990,Reversal of Fortune,American,"['Personal', ' European', ' Style', ' Christmas', ' Pita']",[],"['Personal', ' European', ' Style', ' Christmas', ' Pita']",,,,
10733,1990,RoboCop 2,American,"['New', ' Street', ' Irish', ' Pub', ' Market', ' Pita']",[],"['New', ' Street', ' Irish', ' Pub', ' Market', ' Pita']",,,,
10734,1990,Robot Jox,American,"['Traditional', ' New', ' Tea', ' Pub', ' Market', ' Style', ' Russian', ' Raw', ' Day', ' Family']",[],"['Traditional', ' New', ' Tea', ' Pub', ' Market', ' Style', ' Russian', ' Raw', ' Day', ' Family']",,,,
10735,1990,Rock 'n' Roll High School Forever,American,"['Food', ' New', ' Tea', ' Personal', ' Fusion', ' Local', ' Bar', ' bar', ' Music', ' Pan', ' Room', ' Day', ' Oil', ' Sugar']",['intimate'],"['Food', ' New', ' Tea', ' Personal', ' Fusion', ' Local', ' Bar', ' bar', ' Music', ' Pan', ' Room', ' Day', ' Oil', ' Sugar', ' intimate']",,,,
10736,1990,Rocky V,American,"['New', ' Fish', ' Comfort', ' Street', ' Local', ' Bar', ' bar', ' Raw', ' Day', ' Christmas', ' Store', ' Oil', ' Family']",[],"['New', ' Fish', ' Comfort', ' Street', ' Local', ' Bar', ' bar', ' Raw', ' Day', ' Christmas', ' Store', ' Oil', ' Family']",,,,
10737,1990,Roller Coaster Rabbit,American,"['Pan', ' Room', ' Kids', ' Raw', ' Honey', ' Pita']",[],"['Pan', ' Room', ' Kids', ' Raw', ' Honey', ' Pita']",,,,
10738,1990,The Rookie,American,"['New', ' Bar', ' bar', ' German', ' Country', ' Raw', ' Day']",[],"['New', ' Bar', ' bar', ' German', ' Country', ' Raw', ' Day']","['Drama', 'Family', 'Sport']",7,"['baseball', 'coach', 'high school', 'pitching', 'texas']",
10739,1990,Rosencrantz & Guildenstern Are Dead,American,"['Bar', ' bar', ' Latin']",[],"['Bar', ' bar', ' Latin']",,,,
10740,1990,The Russia House,American,"['New', ' British', ' Bar', ' bar', ' Pub', ' Country', ' Raw', ' Day', ' Pita', ' Family']",[],"['New', ' British', ' Bar', ' bar', ' Pub', ' Country', ' Raw', ' Day', ' Pita', ' Family']",,,,
10741,1990,Shipwrecked,American,"['New', ' Tea', ' Small', ' Day', ' Store', ' Family']",[],"['New', ' Tea', ' Small', ' Day', ' Store', ' Family']","['Adventure', 'Family']",6.7,"['boy', 'island', 'pirate', 'ship', 'treasure']",
10742,1990,A Shock to the System,American,"['New', ' Pan', ' Family']",[],"['New', ' Pan', ' Family']",,,,
10743,1990,A Show of Force,American,"['American', ' New', ' Puerto Rican']",[],"['American', ' New', ' Puerto Rican']",,,,
10744,1990,The Shrimp on the Barbie,American,"['New', ' Mexican', ' Bar', ' bar', ' Australian', ' Day', ' Restaurant']",[],"['New', ' Mexican', ' Bar', ' bar', ' Australian', ' Day', ' Restaurant']",,,,
10745,1990,Sibling Rivalry,American,"['Grocery', ' Day', ' Store']",[],"['Grocery', ' Day', ' Store']",,,,
10746,1990,Side Out,American,"['Fish', ' Tea', ' Bar', ' bar', ' Pan', ' Style', ' Day']",['romantic'],"['Fish', ' Tea', ' Bar', ' bar', ' Pan', ' Style', ' Day', ' romantic']",,,,
10747,1990,Slumber Party Massacre 3,American,"['Wings', ' Pizza', ' Fish', ' Tea', ' Street', ' Bar', ' Delivery', ' bar', ' Pan', ' Flowers', ' Room', ' Raw', ' Kitchen', ' Water']",[],"['Wings', ' Pizza', ' Fish', ' Tea', ' Street', ' Bar', ' Delivery', ' bar', ' Pan', ' Flowers', ' Room', ' Raw', ' Kitchen', ' Water']",,,,
10748,1990,Sorority House Massacre 2,American,"['New', ' Tea', ' Stands', ' Pan', ' Room', ' Candy', ' Oil', ' Pita']",[],"['New', ' Tea', ' Stands', ' Pan', ' Room', ' Candy', ' Oil', ' Pita']",,,,
10749,1990,Snake Eater II: The Drug Buster,American,['Day'],[],['Day'],,,,
10750,1990,Solar Crisis,American,"['Tea', ' Japanese', ' Pan']",[],"['Tea', ' Japanese', ' Pan']",,,,
10751,1990,Soultaker,American,"['New', ' Tea', ' Bar', ' Soul', ' bar', ' Convenience', ' Room', ' Kitchen', ' Day', ' Store', ' Pita', ' Family']",[],"['New', ' Tea', ' Bar', ' Soul', ' bar', ' Convenience', ' Room', ' Kitchen', ' Day', ' Store', ' Pita', ' Family']",,,,
10752,1990,Spaced Invaders,American,"['New', ' Tea', ' Small', ' Local', ' Bar', ' bar', ' Pan', ' Latin', ' Kids', ' Popcorn']",[],"['New', ' Tea', ' Small', ' Local', ' Bar', ' bar', ' Pan', ' Latin', ' Kids', ' Popcorn']","['Adventure', 'Comedy', 'Sci-Fi']",5.3,"['alien', 'halloween', 'killer robot', 'outer space', 'wrestler costume']",
10753,1990,Spirit of '76,American,"['Tea', ' Bar', ' bar', ' Pan', ' Oil']",[],"['Tea', ' Bar', ' bar', ' Pan', ' Oil']",,,,
10754,1990,Spontaneous Combustion,American,['Adult'],[],['Adult'],,,,
10755,1990,Stanley & Iris,American,"['Food', ' New', ' Chinese', ' Tea', ' Street', ' Cooking', ' Local', ' Hotel', ' Pan', ' Dinner', ' Cafeteria', ' Country', ' Room', ' Market', ' Cafe', ' Cake', ' Day', ' Family']","['romantic', ' intimate']","['Food', ' New', ' Chinese', ' Tea', ' Street', ' Cooking', ' Local', ' Hotel', ' Pan', ' Dinner', ' Cafeteria', ' Country', ' Room', ' Market', ' Cafe', ' Cake', ' Day', ' Family', ' romantic', ' intimate']",,,,
10756,1990,State of Grace,American,"['New', ' Italian', ' Bar', ' bar', ' Irish', ' Kitchen', ' Day', ' Restaurant']",[],"['New', ' Italian', ' Bar', ' bar', ' Irish', ' Kitchen', ' Day', ' Restaurant']",,,,
10757,1990,Stella,American,"['Local', ' Bar', ' bar', ' Social']",[],"['Local', ' Bar', ' bar', ' Social']",,,,
10758,1990,Strike It Rich,American,"['American', ' Hotel', ' Pan', ' Honey']",[],"['American', ' Hotel', ' Pan', ' Honey']",,,,
10759,1990,Taking Care of Business,American,"['Food', ' Japanese', ' Bar', ' bar', ' Pan', ' Day', ' Patches']",[],"['Food', ' Japanese', ' Bar', ' bar', ' Pan', ' Day', ' Patches']",,,,
10760,1990,Tales from the Darkside: The Movie,American,"['New', ' Cooking', ' Modern', ' Japanese', ' Butcher', ' Pan', ' Dinner', ' Day', ' Patches', ' Family']",[],"['New', ' Cooking', ' Modern', ' Japanese', ' Butcher', ' Pan', ' Dinner', ' Day', ' Patches', ' Family']",,,,
10761,1990,Teenage Mutant Ninja Turtles,American,"['New', ' Knife', ' Family']",[],"['New', ' Knife', ' Family']","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",5.9,"['18 wheeler', 'mutant', 'ninja', 'sewer', 'turtle']",
10763,1990,Texasville,American,"['Health', ' Pan', ' Raw', ' Oil', ' Family']",[],"['Health', ' Pan', ' Raw', ' Oil', ' Family']",,,,
10764,1990,Three Men and a Little Lady,American,"['New', ' Fish', ' Dinner', ' Style', ' Day', ' Family']",[],"['New', ' Fish', ' Dinner', ' Style', ' Day', ' Family']",,,,
10765,1990,Till There Was You,American,['New'],[],['New'],,,,
10766,1990,Time of Love,American,"['Tea', ' Room', ' Day', ' Pita']",[],"['Tea', ' Room', ' Day', ' Pita']",,,,
10767,1990,To Sleep with Anger,American,"['Chicken', ' Southern', ' Pan', ' Room', ' South', ' Oil', ' Knife', ' Special', ' Family']",[],"['Chicken', ' Southern', ' Pan', ' Room', ' South', ' Oil', ' Knife', ' Special', ' Family']",,,,
10768,1990,Total Recall,American,"['Hotel', ' Pan', ' Room']",[],"['Hotel', ' Pan', ' Room']","['Action', 'Sci-Fi']",7.5,"['ambiguous ending', 'false memory', 'implanted memory', 'memory', 'space colony']",
10770,1990,Treasure Island,American,"['Bar', ' bar']",[],"['Bar', ' bar']",,,,
10771,1990,Tremors,American,"['Wraps', ' Store']",['romantic'],"['Wraps', ' Store', ' romantic']","['Comedy', 'Horror', 'Sci-Fi']",7.1,"['desert', 'giant worm', 'monster', 'pipe bomb', 'small town']",
10772,1990,Troll 2,American,"['Food', ' Ice Cream', ' Vegetarian', ' Pan', ' Meat', ' Country', ' Kitchen', ' Store', ' Popcorn', ' Family']",[],"['Food', ' Ice Cream', ' Vegetarian', ' Pan', ' Meat', ' Country', ' Kitchen', ' Store', ' Popcorn', ' Family']",,,,
10773,1990,Troll 3,American,['Small'],[],['Small'],,,,
10774,1990,Trust,American,['Family'],['romantic'],"['Family', ' romantic']","['Crime', 'Drama', 'Thriller']",7,"['counselor', 'fbi', 'revenge motive', 'school', 'teenage girl']",
10775,1990,Tune in Tomorrow,American,"['New', ' Local']",[],"['New', ' Local']",,,,
10776,1990,The Two Jakes,American,"['New', ' Bar', ' bar', ' Pan', ' Raw', ' Day', ' Adult', ' Oil']",[],"['New', ' Bar', ' bar', ' Pan', ' Raw', ' Day', ' Adult', ' Oil']",,,,
10777,1990,Vincent & Theo,American,"['Social', ' Style']",[],"['Social', ' Style']",,,,
10778,1990,"Welcome Home, Roxy Carmichael",American,"['New', ' Small', ' Social', ' Raw', ' Day']",[],"['New', ' Small', ' Social', ' Raw', ' Day']",,,,
10779,1990,Where the Heart Is,American,"['New', ' Pan', ' Room', ' Market', ' Oil']",[],"['New', ' Pan', ' Room', ' Market', ' Oil']","['Comedy', 'Drama', 'Romance']",6.8,"['birth', 'oklahoma', 'photographer', 'tennessee', 'wal mart']",
10780,1990,White Hunter Black Heart,American,['Local'],[],['Local'],,,,
10781,1990,White Palace,American,"['Burgers', ' New', ' Brunch', ' Tea', ' Comfort', ' Bar', ' bar', ' Dinner', ' Social', ' Market', ' Day', ' Restaurant', ' Family']",[],"['Burgers', ' New', ' Brunch', ' Tea', ' Comfort', ' Bar', ' bar', ' Dinner', ' Social', ' Market', ' Day', ' Restaurant', ' Family']",,,,
10782,1990,White Room,American,"['Room', ' Raw']",[],"['Room', ' Raw']",,,,
10783,1990,Why Me?,American,"['Tea', ' Local', ' Turkish', ' Armenian', ' Store']",[],"['Tea', ' Local', ' Turkish', ' Armenian', ' Store']",,,,
10784,1990,Wild Orchid,American,"['New', ' Tea', ' Street', ' Personal', ' International', ' Poke', ' Local', ' Portuguese', ' Hotel', ' Pan', ' Dinner', ' Room', ' Day', ' Restaurant']",[],"['New', ' Tea', ' Street', ' Personal', ' International', ' Poke', ' Local', ' Portuguese', ' Hotel', ' Pan', ' Dinner', ' Room', ' Day', ' Restaurant']",,,,
10785,1990,Wild at Heart,American,"['Hotel', ' Room', ' Store', ' Water', ' Knife']",[],"['Hotel', ' Room', ' Store', ' Water', ' Knife']",,,,
10786,1990,Witchcraft II: The Temptress,American,['Pan'],[],['Pan'],,,,
10787,1990,The Witches,American,"['Soup', ' Tea', ' Hotel', ' Stores', ' German', ' Meat', ' Dinner', ' Room', ' Day', ' Candy', ' Store', ' Water', ' Guest']",[],"['Soup', ' Tea', ' Hotel', ' Stores', ' German', ' Meat', ' Dinner', ' Room', ' Day', ' Candy', ' Store', ' Water', ' Guest']",,,,
10788,1990,Young Guns II,American,"['New', ' Mexican', ' Tea', ' Local', ' French', ' Indian', ' Bar', ' bar', ' Pan']",[],"['New', ' Mexican', ' Tea', ' Local', ' French', ' Indian', ' Bar', ' bar', ' Pan']",,,,
10789,1990,Zapped Again!,American,"['New', ' Tea', ' Bar', ' bar', ' Pan']",['trendy'],"['New', ' Tea', ' Bar', ' bar', ' Pan', ' trendy']",,,,
10790,1991,29th Street,American,"['Street', ' Day']",[],"['Street', ' Day']",,,,
10791,1991,Across the Tracks,American,"['Tea', ' Day', ' Special', ' Family']",[],"['Tea', ' Day', ' Special', ' Family']",,,,
10792,1991,The Addams Family,American,"['Tea', ' German', ' Day', ' Store', ' Family']",[],"['Tea', ' German', ' Day', ' Store', ' Family']","['Comedy', 'Fantasy']",6.8,"['accountant', 'loan shark', 'macabre', 'uncle', 'uncle fester']",
10793,1991,All I Want for Christmas,American,"['New', ' Ice Cream', ' Bar', ' bar', ' Christmas']",['romantic'],"['New', ' Ice Cream', ' Bar', ' bar', ' Christmas', ' romantic']",,,,
10794,1991,An American Tail: Fievel Goes West,American,"['Burgers', ' American', ' New', ' Personal', ' Indian', ' Flowers', ' Day', ' Water', ' Family']",[],"['Burgers', ' American', ' New', ' Personal', ' Indian', ' Flowers', ' Day', ' Water', ' Family']",,,,
10795,1991,Another You,American,"['Tea', ' Pita', ' Family']",[],"['Tea', ' Pita', ' Family']",,,,
10796,1991,At Play in the Fields of the Lord,American,"['American', ' Local', ' Indian', ' Portuguese', ' Brazilian', ' Water']",[],"['American', ' Local', ' Indian', ' Portuguese', ' Brazilian', ' Water']",,,,
10797,1991,Backdraft,American,"['Bar', ' bar', ' Pan', ' Pita']",[],"['Bar', ' bar', ' Pan', ' Pita']",,,,
10798,1991,Barton Fink,American,"['New', ' Small', ' Bar', ' Hotel', ' bar', ' Room', ' Day', ' Pita', ' Family']",[],"['New', ' Small', ' Bar', ' Hotel', ' bar', ' Room', ' Day', ' Pita', ' Family']",,,,
10799,1991,Beauty and the Beast,American,"['Tea', ' Dinner']",['romantic'],"['Tea', ' Dinner', ' romantic']",,,,
10800,1991,Bill & Ted's Bogus Journey,American,"['New', ' Tea', ' Modern', ' Soul', ' Music', ' Musicians', ' Store', ' Honey']",[],"['New', ' Tea', ' Modern', ' Soul', ' Music', ' Musicians', ' Store', ' Honey']","['Adventure', 'Comedy', 'Fantasy', 'Music', 'Sci-Fi']",6.2,"['battle of the bands', 'bill and ted', 'heaven', 'hell', 'robot']",
10801,1991,Billy Bathgate,American,"['New', ' Street', ' Local', ' Stands', ' Day', ' Family']",[],"['New', ' Street', ' Local', ' Stands', ' Day', ' Family']",,,,
10802,1991,Bingo,American,"['Chicken', ' New', ' Fish', ' Tea', ' Bar', ' bar', ' Flowers', ' Room', ' Day', ' Restaurant', ' Oil', ' Champagne', ' Water', ' Knife', ' Pita', ' Family']",[],"['Chicken', ' New', ' Fish', ' Tea', ' Bar', ' bar', ' Flowers', ' Room', ' Day', ' Restaurant', ' Oil', ' Champagne', ' Water', ' Knife', ' Pita', ' Family']",,,,
10803,1991,Blue Desert,American,"['New', ' Local']",[],"['New', ' Local']",,,,
10804,1991,Body Parts,American,"['New', ' Small', ' Bar', ' Hotel', ' bar', ' Room', ' Pita', ' Family']",[],"['New', ' Small', ' Bar', ' Hotel', ' bar', ' Room', ' Pita', ' Family']",,,,
10805,1991,The Boneyard,American,['Dinner'],[],['Dinner'],,,,
10806,1991,Boyz n the Hood,American,"['Food', ' New', ' Fish', ' Tea', ' Comfort', ' Street', ' Local', ' Bar', ' bar', ' Room', ' Style', ' Day', ' Store', ' South', ' Family']",[],"['Food', ' New', ' Fish', ' Tea', ' Comfort', ' Street', ' Local', ' Bar', ' bar', ' Room', ' Style', ' Day', ' Store', ' South', ' Family']","['Crime', 'Drama']",7.8,"['drugs', 'escape', 'football', 'friend', 'violence']",
